rank,shortname,url,length_chars,words,difficulty,name
4486,continuousmedian,https://open.kattis.com/problems/continuousmedian,2386,464,2.6,Continuous Median
4487,edgarmine,https://open.kattis.com/problems/edgarmine,2387,445,5.5,Edgar Mine
4488,firstofhername,https://open.kattis.com/problems/firstofhername,2387,456,5.6,First of Her Name
4489,molecules,https://open.kattis.com/problems/molecules,2387,428,3.6,Molecules
4490,artisticmasterpiece,https://open.kattis.com/problems/artisticmasterpiece,2389,470,7.4,Artistic Masterpiece
4491,gamerank,https://open.kattis.com/problems/gamerank,2389,469,4.1,Game Rank
4492,nostragglers,https://open.kattis.com/problems/nostragglers,2391,413,1.3,No Stragglers
4493,spam,https://open.kattis.com/problems/spam,2391,430,7.3,Spam Filter
4494,barshelf,https://open.kattis.com/problems/barshelf,2392,441,1.3 - 6.4,Bar Shelf
4495,codetheft,https://open.kattis.com/problems/codetheft,2392,405,4.9,Code Theft
4496,thekingsguards,https://open.kattis.com/problems/thekingsguards,2393,448,8.2,The King's Guards
4497,excursiontoporvoo,https://open.kattis.com/problems/excursiontoporvoo,2394,472,5.6,Excursion to Porvoo
4498,treasurespotting,https://open.kattis.com/problems/treasurespotting,2395,450,5.9,Treasure Spotting
4499,communicationmatters,https://open.kattis.com/problems/communicationmatters,2396,453,5.9,Communication Matters
4500,pipes,https://open.kattis.com/problems/pipes,2396,434,8.9,Pipes
4501,upanddown2,https://open.kattis.com/problems/upanddown2,2396,465,7.0,Up and Down
4502,pawnshop,https://open.kattis.com/problems/pawnshop,2397,464,3.4,Pawn Shop
4503,mailbox,https://open.kattis.com/problems/mailbox,2397,445,3.5,The Mailbox Manufacturers Problem
4504,gameofcards,https://open.kattis.com/problems/gameofcards,2398,470,5.1,Game of Cards
4505,turtlemaster,https://open.kattis.com/problems/turtlemaster,2398,445,2.4,Turtle Master
4506,uppsikt,https://open.kattis.com/problems/uppsikt,2398,453,4.3 - 8.6,Under Supervision
4507,islandalliances,https://open.kattis.com/problems/islandalliances,2400,480,1.3 - 5.6,Island Alliances
4508,randomwalking,https://open.kattis.com/problems/randomwalking,2400,447,5.1,Random Walking
4509,gradient,https://open.kattis.com/problems/gradient,2401,449,6.8,Mine the Gradient
4510,savematney,https://open.kattis.com/problems/savematney,2401,446,9.7,Save Wark Matney
4511,creativeaccounting,https://open.kattis.com/problems/creativeaccounting,2402,448,5.0,Creative Accounting
4512,genealogical,https://open.kattis.com/problems/genealogical,2402,399,3.7,Genealogical Research
4513,disposableswitches,https://open.kattis.com/problems/disposableswitches,2403,464,8.2,Disposable Switches
4514,stopcounting,https://open.kattis.com/problems/stopcounting,2403,440,5.1,Stop Counting!
4515,sweepstakes,https://open.kattis.com/problems/sweepstakes,2403,456,8.0,Sweep Stakes
4516,causal,https://open.kattis.com/problems/causal,2405,425,7.2,Advanced Causal Measurements
4517,braaaains,https://open.kattis.com/problems/braaaains,2405,431,6.2,Braaaains
4518,baggage,https://open.kattis.com/problems/baggage,2406,486,5.9,Baggage
4519,carefulascent,https://open.kattis.com/problems/carefulascent,2406,437,2.1,Careful Ascent
4520,flowingfountain,https://open.kattis.com/problems/flowingfountain,2406,445,3.9,Flowing Fountain
4521,leblanc,https://open.kattis.com/problems/leblanc,2406,467,7.5,Leblanc
4522,whostheboss,https://open.kattis.com/problems/whostheboss,2406,455,4.6,Who's the Boss?
4523,witchwood,https://open.kattis.com/problems/witchwood,2406,451,3.8,Witchwood
4524,annoyedcoworkers,https://open.kattis.com/problems/annoyedcoworkers,2407,461,4.5,Annoyed Coworkers
4525,pubs,https://open.kattis.com/problems/pubs,2407,424,3.6,Pub-lic Good
4526,retribution,https://open.kattis.com/problems/retribution,2407,405,5.3,Retribution!
4527,modelling,https://open.kattis.com/problems/modelling,2408,402,7.1,Modelling Problems
4528,vinnualag,https://open.kattis.com/problems/vinnualag,2408,465,3.3 - 3.9,Vinnuálag
4529,concatnation,https://open.kattis.com/problems/concatnation,2409,428,5.9,Con-cat-nation
4530,goatonarope,https://open.kattis.com/problems/goatonarope,2409,452,5.6,Goat on a Rope
4531,mirrormadness,https://open.kattis.com/problems/mirrormadness,2411,427,5.8,Mirror Madness
4532,failingflagship,https://open.kattis.com/problems/failingflagship,2412,438,6.7,Failing Flagship
4533,gatheringsearchresults,https://open.kattis.com/problems/gatheringsearchresults,2412,431,4.1,Gathering Search Results
4534,kjordaemikonigsbergs,https://open.kattis.com/problems/kjordaemikonigsbergs,2412,436,7.4,Kjördæmi Königsbergs
4535,thewrathofkahn,https://open.kattis.com/problems/thewrathofkahn,2412,449,6.1,The Wrath of Kahn
4536,consumption,https://open.kattis.com/problems/consumption,2412,482,7.1,Unequalled Consumption
4537,boundingrobots,https://open.kattis.com/problems/boundingrobots,2413,465,1.7,Bounding Robots
4538,holidaystars,https://open.kattis.com/problems/holidaystars,2413,442,4.5,Holiday Stars
4539,indistinguishablesequences,https://open.kattis.com/problems/indistinguishablesequences,2413,444,7.0,Indistinguishable Sequences
4540,thedragonandtheknights,https://open.kattis.com/problems/thedragonandtheknights,2414,450,5.7,The Dragon and the Knights
4541,cheatingstudents,https://open.kattis.com/problems/cheatingstudents,2415,446,2.7,Cheating Students
4542,piano,https://open.kattis.com/problems/piano,2415,456,3.8,Moving Pianos
4543,polygraph,https://open.kattis.com/problems/polygraph,2415,465,7.1,Polygraph
4544,riskmanager2020,https://open.kattis.com/problems/riskmanager2020,2415,446,4.4,Risk Manager 2020
4545,avoidingtheapocalypse,https://open.kattis.com/problems/avoidingtheapocalypse,2416,479,3.1,Avoiding the Apocalypse
4546,flowerytrails,https://open.kattis.com/problems/flowerytrails,2416,449,2.8,Flowery Trails
4547,highqualitytree,https://open.kattis.com/problems/highqualitytree,2418,451,5.1,High-quality Tree
4548,slicice,https://open.kattis.com/problems/slicice,2418,435,7.3,Slicice
4549,forcingflow,https://open.kattis.com/problems/forcingflow,2419,428,6.2,Forcing Flow
4550,countingclauses,https://open.kattis.com/problems/countingclauses,2420,430,1.6,Counting Clauses
4551,drzava,https://open.kattis.com/problems/drzava,2421,451,6.3,Država
4552,goldleaf,https://open.kattis.com/problems/goldleaf,2421,450,7.2,Gold Leaf
4553,cheergame,https://open.kattis.com/problems/cheergame,2422,436,7.1,Cheering Game
4554,risdomare,https://open.kattis.com/problems/risdomare,2422,457,1.5 - 1.9,Rice judge
4555,accessdenied,https://open.kattis.com/problems/accessdenied,2423,425,4.0,Access Denied
4556,huntthewumpus,https://open.kattis.com/problems/huntthewumpus,2423,447,2.1,Hunt the Wumpus
4557,cobweb,https://open.kattis.com/problems/cobweb,2424,477,7.3,Cobweb
4558,kolkrabbaleikarnir,https://open.kattis.com/problems/kolkrabbaleikarnir,2424,444,1.9 - 7.8,Kolkrabbaleikarnir
4559,meetusinthemiddle,https://open.kattis.com/problems/meetusinthemiddle,2424,423,7.6,Meet Us in the Middle
4560,playlist,https://open.kattis.com/problems/playlist,2424,456,5.9,Playlist
4561,ntnuorienteering,https://open.kattis.com/problems/ntnuorienteering,2425,459,3.8,NTNU Orienteering
4562,twochartsbecomeone,https://open.kattis.com/problems/twochartsbecomeone,2425,427,4.3,Two Charts Become One
4563,communicationline,https://open.kattis.com/problems/communicationline,2426,426,4.1,Communication Line
4564,failingfactory,https://open.kattis.com/problems/failingfactory,2426,428,6.5,Failing Factory
4565,timebomb,https://open.kattis.com/problems/timebomb,2427,493,2.0,Timebomb
4566,containers,https://open.kattis.com/problems/containers,2429,393,8.2,Containers
4567,hotpotatoeasy,https://open.kattis.com/problems/hotpotatoeasy,2429,449,2.5,Hot Potato (Easier Version)
4568,sensor,https://open.kattis.com/problems/sensor,2429,410,6.8,Sensor Network
4569,cowcrane,https://open.kattis.com/problems/cowcrane,2432,484,3.6,Cow Crane
4570,filmcritics,https://open.kattis.com/problems/filmcritics,2432,480,6.2,Film Critics
4571,hillsingothenburg,https://open.kattis.com/problems/hillsingothenburg,2432,469,2.8,Hills in Gothenburg
4572,wire,https://open.kattis.com/problems/wire,2432,433,8.4,Wire Crossing
4573,chairdance,https://open.kattis.com/problems/chairdance,2433,470,7.6,Chair Dance
4574,kayakingtrip,https://open.kattis.com/problems/kayakingtrip,2433,478,2.0,Kayaking Trip
4575,longestlife,https://open.kattis.com/problems/longestlife,2433,453,7.0,Longest Life
4576,neuralnetworks,https://open.kattis.com/problems/neuralnetworks,2433,463,4.7,Neural Networks
4577,fractalarea,https://open.kattis.com/problems/fractalarea,2434,400,2.7,Fractal Area
4578,pathcrossings,https://open.kattis.com/problems/pathcrossings,2434,487,3.0,Path Crossings
4579,coconut,https://open.kattis.com/problems/coconut,2435,450,1.8,Coconut Splat
4580,logdb,https://open.kattis.com/problems/logdb,2435,433,3.1,LogDB
4581,cactusshoppe,https://open.kattis.com/problems/cactusshoppe,2436,458,6.1,Cactus Shoppe
4582,janeeyre,https://open.kattis.com/problems/janeeyre,2438,469,3.7,Jane Eyre
4583,superdoku,https://open.kattis.com/problems/superdoku,2438,439,6.4,Superdoku
4584,anatypicalauction,https://open.kattis.com/problems/anatypicalauction,2440,413,6.4,An Atypical Auction
4585,thievingresidents,https://open.kattis.com/problems/thievingresidents,2440,468,3.0 - 3.1,Thieving Residents
4586,toursdesalesforce,https://open.kattis.com/problems/toursdesalesforce,2440,438,6.0,Tours de Sales Force
4587,trulstrubbel,https://open.kattis.com/problems/trulstrubbel,2440,463,1.4,Truls' Troubles
4588,candy,https://open.kattis.com/problems/candy,2441,512,1.3 - 5.1,Candy
4589,fantasydraft,https://open.kattis.com/problems/fantasydraft,2441,439,3.7,Fantasy Draft
4590,poppingballoons,https://open.kattis.com/problems/poppingballoons,2442,420,5.9,Popping Balloons
4591,habeascorpus,https://open.kattis.com/problems/habeascorpus,2443,435,5.6,Habeas Corpus
4592,kudzukniving,https://open.kattis.com/problems/kudzukniving,2443,465,6.7,Kudzu Kniving
4593,battleship,https://open.kattis.com/problems/battleship,2444,454,6.4,Battleship
4594,proteinsyntes,https://open.kattis.com/problems/proteinsyntes,2444,470,1.7 - 7.0,Protein Synthesis
4595,xorsist,https://open.kattis.com/problems/xorsist,2444,505,1.4 - 2.2,XORsistinn
4596,touchtheiss,https://open.kattis.com/problems/touchtheiss,2445,452,5.4,Touch The ISS
4597,birthdayparadox,https://open.kattis.com/problems/birthdayparadox,2446,407,4.8,Birthday Paradox
4598,genijalac,https://open.kattis.com/problems/genijalac,2446,571,4.7,Genijalac
4599,winningwagers,https://open.kattis.com/problems/winningwagers,2447,446,2.4,Winning Wagers
4600,bossrush,https://open.kattis.com/problems/bossrush,2448,439,7.9,Boss Rush
4601,lava,https://open.kattis.com/problems/lava,2448,490,5.6,Lava
4602,replicate,https://open.kattis.com/problems/replicate,2449,433,5.3,Replicate Replicate Rfplicbte
4603,planetdestruction,https://open.kattis.com/problems/planetdestruction,2450,432,3.9,Planet Destruction
4604,workout2,https://open.kattis.com/problems/workout2,2450,479,4.3 - 5.8,Workout
4605,seti,https://open.kattis.com/problems/seti,2452,420,3.4,SETI
4606,boxofmirrors,https://open.kattis.com/problems/boxofmirrors,2454,467,6.8,Box of Mirrors
4607,divljak,https://open.kattis.com/problems/divljak,2454,455,7.5,Divljak
4608,growingupishardtodo,https://open.kattis.com/problems/growingupishardtodo,2455,445,6.6,Growing Up is Hard to Do
4609,countdown,https://open.kattis.com/problems/countdown,2458,464,4.8,Countdown
4610,periodicpoints,https://open.kattis.com/problems/periodicpoints,2458,485,7.9,Periodic Points
4611,installingapps,https://open.kattis.com/problems/installingapps,2459,444,6.2,Installing Apps
4612,kolinje,https://open.kattis.com/problems/kolinje,2459,460,5.3,Kolinje
4613,danska,https://open.kattis.com/problems/danska,2460,458,1.7 - 6.5,Danish
4614,outofsorts,https://open.kattis.com/problems/outofsorts,2460,464,2.1,Out of Sorts
4615,katthalsbandet,https://open.kattis.com/problems/katthalsbandet,2460,490,3.2 - 8.1,The Cat Necklace
4616,campusboardwalks,https://open.kattis.com/problems/campusboardwalks,2462,437,3.1,Campus Boardwalks
4617,catandmice,https://open.kattis.com/problems/catandmice,2462,452,3.5,Cat and Mice
4618,jackpot,https://open.kattis.com/problems/jackpot,2462,452,3.0,Jackpot
4619,securitybadge,https://open.kattis.com/problems/securitybadge,2462,470,7.3,Security Badge
4620,transfertroubles,https://open.kattis.com/problems/transfertroubles,2462,441,5.7,Transfer Troubles
4621,decisions,https://open.kattis.com/problems/decisions,2465,454,2.9,"Decisions, Decisions"
4622,fljugandi,https://open.kattis.com/problems/fljugandi,2465,445,8.2,Fljúgandi Furðuhlutir Forðast Fókus
4623,humansvsai,https://open.kattis.com/problems/humansvsai,2465,453,5.6,Humans vs AI
4624,onoroff,https://open.kattis.com/problems/onoroff,2466,432,7.8,On or Off
4625,wordequations,https://open.kattis.com/problems/wordequations,2466,468,6.4,Word Equations
4626,smoothedgardens,https://open.kattis.com/problems/smoothedgardens,2467,478,9.0,Smoothed Gardens
4627,leidindarigning,https://open.kattis.com/problems/leidindarigning,2468,488,6.5,Leiðinda rigning
4628,overloadedants,https://open.kattis.com/problems/overloadedants,2468,525,9.2,Overloaded Ants
4629,watchyourstep,https://open.kattis.com/problems/watchyourstep,2468,458,7.3,Watch Where You Step
4630,optimistan,https://open.kattis.com/problems/optimistan,2470,426,7.0,Driving in Optimistan
4631,stacking,https://open.kattis.com/problems/stacking,2470,448,7.6,Stacking Plates
4632,loowater,https://open.kattis.com/problems/loowater,2470,457,2.1,The Dragon of Loowater
4633,justaquiz,https://open.kattis.com/problems/justaquiz,2471,444,5.7,Just a Quiz
4634,kattisspeedrun,https://open.kattis.com/problems/kattisspeedrun,2471,472,1.4 - 3.5,Kattis Speedrun
4635,intellectualproperty,https://open.kattis.com/problems/intellectualproperty,2472,447,8.7,Intellectual Property
4636,beepcode,https://open.kattis.com/problems/beepcode,2473,457,5.0,Beep Code
4637,girdingaherping,https://open.kattis.com/problems/girdingaherping,2473,422,7.0,Girðingaherping
4638,attendance,https://open.kattis.com/problems/attendance,2474,464,8.7,Attendance
4639,grandcombatdelusionthemovie,https://open.kattis.com/problems/grandcombatdelusionthemovie,2475,468,5.5,Grand Combat Delusion: The Movie
4640,hexagonalrooks,https://open.kattis.com/problems/hexagonalrooks,2475,451,4.5,Hexagonal Rooks
4641,misty,https://open.kattis.com/problems/misty,2475,461,3.0,Misty
4642,waterslidewastehard,https://open.kattis.com/problems/waterslidewastehard,2475,466,9.3,Water Slide Waste (Hard)
4643,lastafarjan,https://open.kattis.com/problems/lastafarjan,2476,475,2.9 - 3.7,Ferry Loading
4644,simplecronspec,https://open.kattis.com/problems/simplecronspec,2477,468,2.0,Simple Cron Spec
4645,floodingfields,https://open.kattis.com/problems/floodingfields,2483,491,5.7,Flooding Fields
4646,laneswitching,https://open.kattis.com/problems/laneswitching,2483,461,5.6,Lane Switching
4647,lastguess,https://open.kattis.com/problems/lastguess,2483,468,8.0,Last Guess
4648,dangerousskiing,https://open.kattis.com/problems/dangerousskiing,2486,460,7.6,Dangerous Skiing
4649,decodingthehallway,https://open.kattis.com/problems/decodingthehallway,2488,484,7.5,Decoding the Hallway
4650,demeritpoints,https://open.kattis.com/problems/demeritpoints,2489,454,7.1,Demerit Points
4651,jackjill,https://open.kattis.com/problems/jackjill,2489,467,8.3,Jack and Jill
4652,zerotron,https://open.kattis.com/problems/zerotron,2489,445,2.4,Jimbo and the Zerotron
4653,callacab,https://open.kattis.com/problems/callacab,2491,440,9.6,Call a Cab
4654,knapsackcollection,https://open.kattis.com/problems/knapsackcollection,2491,484,4.8,Knapsack Collection
4655,safebet,https://open.kattis.com/problems/safebet,2492,459,7.5,A Safe Bet
4656,encodedcoordinates,https://open.kattis.com/problems/encodedcoordinates,2492,472,4.5,Encoded Coordinates
4657,getshorty,https://open.kattis.com/problems/getshorty,2492,464,2.5,Get Shorty
4658,hringvegurinn,https://open.kattis.com/problems/hringvegurinn,2492,471,2.8 - 4.3,Hringvegurinn
4659,matryoshka,https://open.kattis.com/problems/matryoshka,2492,432,5.0,Матрёшка
4660,cowboycheckers,https://open.kattis.com/problems/cowboycheckers,2493,462,5.5,Cowboy Checkers
4661,failfast,https://open.kattis.com/problems/failfast,2493,461,8.9,Fail Fast
4662,pipes2,https://open.kattis.com/problems/pipes2,2494,476,6.2,Pipes
4663,quadtree,https://open.kattis.com/problems/quadtree,2494,461,4.4,Quad Tree
4664,bikingduck,https://open.kattis.com/problems/bikingduck,2495,443,7.3,Biking Duck
4665,mububa,https://open.kattis.com/problems/mububa,2498,428,6.5,Association for the Country of Mububa
